Original UUID,Descendant UUID,Dataset Type,Group Name,Organ,Sex,Status
51b99cc5ee080378f16d80ef672835e4,2e461abe4c89a9f74d5cb1473154706f,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,793e61bc43e3d5122cdc5b836185d74b,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
173ba352676115f41fedce488a58a61a,228eb7cfb8b1fd0d7ec9596715dd24bb,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,313fd4302011fa4540e12d1274bb556f,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
173ba352676115f41fedce488a58a61a,07068025a6bbd5157f9e58ab06664be4,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,cde159dde12ce9b320d35d3668c301cf,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,58a2b08be47a7417094f4851c129aeba,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,a1531242f61dbabd26d0f5b343177342,Histology,TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,49a25f6a4ea6e34dc4a996f82f8f12f9,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,295adbc9bb0ea4c641e583804f91f3a8,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,9683a3728535fe65b55a21ad0196d100,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,5bbb4b7e1ac5a2c03fe3cf900c1b81be,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,b86f7fa0ba4202ffad982cde71855846,Histology,TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,6b336a6b0c8139bc7579f205eec4cb6b,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,2c60833a63b179518f1606ec59e69e44,Histology,TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,5cf4431f618642ca78e9dcab09645e60,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,06a855c385354a5f91c9587efdd07af7,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,7e370eaec639445971899c5d919f399d,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
173ba352676115f41fedce488a58a61a,edb7874c0dcc5995310f88669de40829,Histology,TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,89220569d16758237ffaa8a8b401e497,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
173ba352676115f41fedce488a58a61a,2995dc4b75f09b68c93fa79c7de44fc6,Object x Analyte,N/A,LO,Female,Error
4b5430775e5cb4e8c9a664738db2f39b,ab075042be617403a638b43fb4a0bdca,10X Multiome,TMC - University of Pennsylvania,LO,Female,QA
4b5430775e5cb4e8c9a664738db2f39b,711aefaf539bd803e67757e001283a48,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,QA
4b5430775e5cb4e8c9a664738db2f39b,05f6d0cbbf783f449d44a06204f1ce41,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,QA
4b5430775e5cb4e8c9a664738db2f39b,3b4dd65281495f701e35af0e91718672,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
4b5430775e5cb4e8c9a664738db2f39b,04f895bf87d51f8508fe951f15af6f5d,ATACseq,TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,95f4e67e987030a2d6534f9dbc74b498,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,1d3842d727e3d57b025d36e3015ee809,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,d9ef5b6d4e3e432ba8f06eee45db2bd9,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,f58f712beeae790db33ec98bf415902c,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,2968ae75d8b69a9b365b7cb59d90c549,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,1bdd217cd067db6714896b4a0652b709,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,aa4d427841d4bc0ff0da327c8f84acd2,Histology,TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,fa4c0220d11eb967d41f44261212fd55,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,07520f87a0ece8f980abc0da1aa8c4bb,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,4e1e0d0a52d310621eaad5ed1a7db6a4,Histology,TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,b102bb54162d59d9cc9349d16b75ae55,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,8d3ca6e358b8610ae2912d0a7cdfb1f1,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,e494b7ebd4f66839960257155ab2124b,Histology,TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,03c38e99f52e85b58e92e4a330977a6e,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,e38d1bb752f0f978de5911a6b10f23c5,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,100530773c1aa5730249b8528aaf4909,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
ac5393192e93f8a438228cf7d7eff4ca,9dbf6e2b0032f38841686c1ca6e67f8b,Histology,TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,ea3343a68ab2edc78a91ae7a13cb51b4,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
ac5393192e93f8a438228cf7d7eff4ca,2995dc4b75f09b68c93fa79c7de44fc6,Object x Analyte,N/A,LO,Female,Error
d16f4bf5e7c3ef542b6da7e990a43dfa,873d8735269587bf2456e40e1e67c7ae,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
d16f4bf5e7c3ef542b6da7e990a43dfa,322828d2189e7d1398023d0bbc323bbc,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Error
d16f4bf5e7c3ef542b6da7e990a43dfa,1fb90490990138bf2970e4e29e862167,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
d16f4bf5e7c3ef542b6da7e990a43dfa,c65e5f547078e62e765ff86f74d9f081,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
469296098421f5c0d96468aa64df69dc,6ee21d9b552e5398bbc12330f29285cf,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
469296098421f5c0d96468aa64df69dc,85b2008816fc118d24b4898a2f2f385e,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
469296098421f5c0d96468aa64df69dc,a69a43ed236f79db9b2446fe5884e7f5,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
469296098421f5c0d96468aa64df69dc,a5d9493c1f84289ee3fcac812aba0a36,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
70826a861a00175ea1a89fdb0914272d,03c91c24b2d3532cb32bdc6822495b0a,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
70826a861a00175ea1a89fdb0914272d,2f3a308ac1abbbab7d2a39e78538b8bc,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Error
70826a861a00175ea1a89fdb0914272d,07c6f907c678568ac91320c14561f167,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
70826a861a00175ea1a89fdb0914272d,ef76bd312f9b2e13d021da93fb04ccf2,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
4bd0dbd648ce125aa489fe8fe75ccc7d,58325b5927fe691704d5fdb8256d91e0,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
4bd0dbd648ce125aa489fe8fe75ccc7d,f7858cb6a2a132e410240b40374756cf,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
4bd0dbd648ce125aa489fe8fe75ccc7d,6ce32d9bf2b80a6114c7dc5b2003a90d,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
4bd0dbd648ce125aa489fe8fe75ccc7d,826db938f6e6f944e15f090597d539e1,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
0124d846cc36c40d3ce9b40cc697875f,a11445f0c6e9b0dac764ac043f29f701,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
0124d846cc36c40d3ce9b40cc697875f,0e5db3e82d59f1a5f649721ceb1c2192,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
0124d846cc36c40d3ce9b40cc697875f,2781a48a7224de973513070aecc94d9e,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
0124d846cc36c40d3ce9b40cc697875f,f46c23a8bf1c240364b852735af4b821,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,fd40ca6600a5021c104235c614b80fd5,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
5aa60dc6496d57ff72ec0c562da09961,1abd923868a1032fb41627f36117dbf2,Visium (no probes),TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,8b79b91ae2b7322b834ae9d46bcaa6e5,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
5aa60dc6496d57ff72ec0c562da09961,eab99542f4c113f66046ee78678484cd,Visium (no probes),TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,1baa7faf9c5850643864149005202ce5,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,RO,Female,QA
5aa60dc6496d57ff72ec0c562da09961,7023562d959506551757f76085a0e5e8,RNAseq,TMC - University of Pennsylvania,RO,Female,QA
5aa60dc6496d57ff72ec0c562da09961,3e47408b0991fd1aa8f48e4adf402793,Histology,TMC - University of Pennsylvania,RO,Female,QA
5aa60dc6496d57ff72ec0c562da09961,24a2d7743c07d450785dfa3b2778a7de,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,042b7fe9c6c10c1d6c9272220cae1a66,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,27b638d42431467abb09b4f29c2676e3,Histology,TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,2fa1076fc6f00a5e6d8ae552875e4397,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,RO,Female,QA
5aa60dc6496d57ff72ec0c562da09961,7c5e6caf7b55cbb9c0eed1dec3aab7a9,Histology,TMC - University of Pennsylvania,RO,Female,QA
5aa60dc6496d57ff72ec0c562da09961,88fe8a40d5b0beea9c78f6fb08b064fb,RNAseq,TMC - University of Pennsylvania,RO,Female,QA
5aa60dc6496d57ff72ec0c562da09961,f843d820a23c7a1638b3f520ca80876c,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,02206616793196c113e09597a0e8fc2e,Histology,TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,e83463d96f02a0bad8b3040cf3ecea6f,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
5aa60dc6496d57ff72ec0c562da09961,2995dc4b75f09b68c93fa79c7de44fc6,Object x Analyte,N/A,RO,Female,Error
a39c3acb774317c95b6b2d423fc2055e,7ea0169f36a70b332440cdcc385edfa2,10X Multiome,TMC - University of Pennsylvania,RO,Female,QA
a39c3acb774317c95b6b2d423fc2055e,468a4b19ecf29e84cb82450eff25cf91,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,QA
a39c3acb774317c95b6b2d423fc2055e,dc7b98ee05434c60deddf4078c8999a6,RNAseq,TMC - University of Pennsylvania,RO,Female,QA
a39c3acb774317c95b6b2d423fc2055e,6f6e8b000d538ea3de28c07a285e549c,ATACseq,TMC - University of Pennsylvania,RO,Female,QA
493f4ecfc830acde9ef2c97182ca67c3,a5b7ef545e23d50fdb034a96940d9f47,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
493f4ecfc830acde9ef2c97182ca67c3,a3f581212c9931481fc4dcb35410b522,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
493f4ecfc830acde9ef2c97182ca67c3,99afd52088da9450e72193c4c5032fe8,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
493f4ecfc830acde9ef2c97182ca67c3,3155e26e0630174865a715f35c893523,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
b621211449ef7ec36fbac9c80863447f,824d444c65d3bf4445c7ad3bfb926860,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
b621211449ef7ec36fbac9c80863447f,d2bd55eacd8d8b39bdd1240d5dbc5241,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
b621211449ef7ec36fbac9c80863447f,92fa494d2bff94e4361dcdb4d4f9a2f1,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
b621211449ef7ec36fbac9c80863447f,65cca3edfd05ea6de9f5311838515dae,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
ec275e8d73a0a81c6a8df0af00e28f8e,bfbd775e6f02ef7721b9702ec52eaadf,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
ec275e8d73a0a81c6a8df0af00e28f8e,08c89dfa627c81645262fd51c5b43af3,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
ec275e8d73a0a81c6a8df0af00e28f8e,2091d8832f8890f44faac8a4e4cf95ff,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
ec275e8d73a0a81c6a8df0af00e28f8e,987e58f3949faba8873b0c9838c79560,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
1d4dd0c82ab32855591e011eff28794c,b3b349ae168f19e6df3c956c91566315,10X Multiome,TMC - University of Pennsylvania,UT,Female,Published
1d4dd0c82ab32855591e011eff28794c,dade713c7c80e504d6f04e008eccbb3d,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,Published
1d4dd0c82ab32855591e011eff28794c,37b7f8cd0d5a279b1c4a44e92dafa958,ATACseq,TMC - University of Pennsylvania,UT,Female,Published
1d4dd0c82ab32855591e011eff28794c,459b4254d9505166213f2ede941e133b,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
05fad7134a50c799b72c006fe8e75e1a,f300041893cd6c10983dcf6389da5d2c,10X Multiome,TMC - University of Pennsylvania,UT,Female,Published
05fad7134a50c799b72c006fe8e75e1a,4121438406ffd936bb32e4a39c5b9f08,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,Published
05fad7134a50c799b72c006fe8e75e1a,0955bbb8f1e2e7169d95a28a33521ade,ATACseq,TMC - University of Pennsylvania,UT,Female,Published
05fad7134a50c799b72c006fe8e75e1a,66b3efc6dc805510a4a71074eae2d279,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
26e282ccc66545288f3d1e400d418b93,cb15b5d6e6f92597a7536bec92f773f9,10X Multiome,TMC - University of Pennsylvania,UT,Female,Published
26e282ccc66545288f3d1e400d418b93,7419c7f02fb8a6ae8a331ef999f30349,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,Published
26e282ccc66545288f3d1e400d418b93,28e97cc664d10c77826c3e6558cdc92a,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
26e282ccc66545288f3d1e400d418b93,9756eaca4d86502d10c8e473e1571c2a,ATACseq,TMC - University of Pennsylvania,UT,Female,Published
26e282ccc66545288f3d1e400d418b93,372f51bdb4aefaa8c73ee6724ed984cc,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
f7def2f21683b6dbedd5f71857f58746,63badcc477cb8c2147cded028cc3d899,10X Multiome,TMC - University of Pennsylvania,UT,Female,Published
f7def2f21683b6dbedd5f71857f58746,01d7163b90f5970d8b45ee7848034969,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,Published
f7def2f21683b6dbedd5f71857f58746,915514d35308069e76d2520164bf7ef6,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
f7def2f21683b6dbedd5f71857f58746,5904bfc05dd8443a2866ce5d0a898854,ATACseq,TMC - University of Pennsylvania,UT,Female,Published
e0070d5d94af1fe3890e22d6318f9d47,42257a1b5830bebe3305b45e942102b6,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
e0070d5d94af1fe3890e22d6318f9d47,211b7afff901db1f717501803c90d4fd,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
e0070d5d94af1fe3890e22d6318f9d47,558c48f9860afa7f2de3002950a305e0,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
e0070d5d94af1fe3890e22d6318f9d47,e257ae9609f3afa3bd5d00f891bd22bc,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
5af77c8af2252f678167de2c459aec4b,7b878dd4eceab573447ffd9b429afda8,10X Multiome,TMC - University of Pennsylvania,UT,Female,Published
5af77c8af2252f678167de2c459aec4b,a66eb71c73b051254e93fcd336731fdb,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
5af77c8af2252f678167de2c459aec4b,1387eabd856a6e1e15a61f2be1579d79,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,Published
5af77c8af2252f678167de2c459aec4b,67c615d3eeacb64833de39c8956e5386,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
5af77c8af2252f678167de2c459aec4b,5d9309dcb06c8f4b0d79e574ea073eb5,ATACseq,TMC - University of Pennsylvania,UT,Female,Published
1cad9962efcb75b03e9b55e41a01178f,c1b94ed0d1ac09128043f6ce3b1aa41a,10X Multiome,TMC - University of Pennsylvania,UT,Female,Published
1cad9962efcb75b03e9b55e41a01178f,f16b63fd8cc227270586174cdc87f20d,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,Published
1cad9962efcb75b03e9b55e41a01178f,193c3e834d6080ab39287532ea4286d6,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
1cad9962efcb75b03e9b55e41a01178f,fa856b68e79719052e5e415e94cbdc35,ATACseq,TMC - University of Pennsylvania,UT,Female,Published
c1b7b2a9c2e8e4f09397adfb8d96be52,206343bcf59e9a2234455915cac9719e,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
c1b7b2a9c2e8e4f09397adfb8d96be52,338629862be539b12be1ea1c25b68544,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
c1b7b2a9c2e8e4f09397adfb8d96be52,1082af3e93c2f328bc2467995aac9ee4,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
c1b7b2a9c2e8e4f09397adfb8d96be52,c48a2170c58973d61a06a7592b84daa9,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
12a20a76150d11de0b320cc431d796c6,8c76bc03bd84396623be27cf3fec7a13,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
12a20a76150d11de0b320cc431d796c6,81f738e436d8d500da235755b43ee754,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
12a20a76150d11de0b320cc431d796c6,b7e9d4a9d5929e82f7829bceba063f8f,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
12a20a76150d11de0b320cc431d796c6,a0a73d7b85ee7edb3f59475a01dee4ca,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
1e4370d95353dc9dec29fa7918837529,7cbe5dc4a3a76f844e5c60c2753c960f,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
1e4370d95353dc9dec29fa7918837529,18d536f996083a44c5495674d75fece9,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
1e4370d95353dc9dec29fa7918837529,d481ab23870032041e6008f2ec20f7af,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
1e4370d95353dc9dec29fa7918837529,d63ee8e9b28c6f49fe8c6c30c51282da,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
514b6e2573a84ca235982e19be2be41d,792fe66ecaa8d0d2f3c75cfc5a52b4b9,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
514b6e2573a84ca235982e19be2be41d,3aa8d206df281f6a374422293918547b,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
514b6e2573a84ca235982e19be2be41d,bfd48d15056573925e38a3d42eed76ef,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
514b6e2573a84ca235982e19be2be41d,b856d52f7b54223bb024c3ddc148a34e,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
24c7b9a03c96c9807b9b370f55bc9a84,0bbfc5e1392a21e7cfd7c28436dbf101,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
24c7b9a03c96c9807b9b370f55bc9a84,3a6e2ff812b3e1466331e43e69d32b6a,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
24c7b9a03c96c9807b9b370f55bc9a84,7ce2234272b47fb5acdd65eb9a6abdcc,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
24c7b9a03c96c9807b9b370f55bc9a84,fbd45ae1a05f44e624e2081af8941e98,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
dc62b6c7069011784ba14f17f7703e5d,c915ca65adac4ea265a9af065c749c42,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
dc62b6c7069011784ba14f17f7703e5d,4b22508297d98097d9140c021bdbe2d0,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
dc62b6c7069011784ba14f17f7703e5d,b5b9b8132e2960dfed9a623510cd2213,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
dc62b6c7069011784ba14f17f7703e5d,382084c12fa151f6a0eb0992102da45b,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
a9fe09600deb2345bef7f024b574464e,6f8e6971b5f00a378661d024488a9a17,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
a9fe09600deb2345bef7f024b574464e,b3363212e0f74aa2869b6a2ec2e74b0a,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
a9fe09600deb2345bef7f024b574464e,03dc58255de20024d28de8cf13a0e71e,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
a9fe09600deb2345bef7f024b574464e,3bdcc8ebbc132330a60e1c1c10b78229,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
a9fe09600deb2345bef7f024b574464e,18868cdd75db44f18d6eb660ae7c194c,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
a9fe09600deb2345bef7f024b574464e,10ae95e5ce5a24e039a3981b086455a8,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,30588e316aee245d38a1699707e02657,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,f98a381d0ed6ada76486fb9b1abb8be3,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,cdedc868a6cd257198e9d4c0beef6a07,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,762d93b6ca9f88039967215f95f3660a,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,214922a87b32ba1099cc69d45db562bf,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,c1c0d12ccae82f80319c8c70fbb13979,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,a1c567b05dc5dd0ff32d48a46214c0d4,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
0129caf0e66fe67754475dc71e6706de,b97269563978ad736a0630cdaf2b326f,ATACseq,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,f06f350fb9bcabaf08de38f3d21bd069,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,4bef703f10eb5e0ec45b0fda5a086b1b,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,5278bd6c5df1509737e637a44f92d221,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,bf76c484f7b2489aacd64f3e983879c0,Visium (no probes),TMC - University of Pennsylvania,UT,Female,Published
2838f8c587f4c4ff07649c443c4c934a,48cd699110e504c1cb62ddb3139ca4ce,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,f965e52718f4ee816592fbbb11efca8e,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,251a47484420046d1436e595e7bbf770,Histology,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,3bb8ed47d2e2931599657fef25e372c3,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,237fa8a726340e771b3ea2e359f514a7,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,d950e07055aad92c667e3ffdbb2c7b03,Histology,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,bd9d0ed60754ccbbeb8c38f09b8b6841,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,5a1bb2d34bf45941a6478ec675302e02,Histology,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,968e7d316adb21d6a669662467980b79,RNAseq,TMC - University of Pennsylvania,UT,Female,QA
2838f8c587f4c4ff07649c443c4c934a,44ff4f1175237cdf8b801ffbdc220df7,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,UT,Female,Published
2838f8c587f4c4ff07649c443c4c934a,37417d6d205e010a4ee18016e8ed4235,RNAseq,TMC - University of Pennsylvania,UT,Female,Published
2838f8c587f4c4ff07649c443c4c934a,a6204a3c0fdef73afcc02aa352cc02db,Histology,TMC - University of Pennsylvania,UT,Female,Published
